"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000235",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","10 Apr 2020 14:45:41 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
10-04 14:45:41,1.689,0.583,97.458,0.229,0.040,443789312,4657389568,152305664,2862747648,0,0,40172.062,1042194.499,1.452,9.167,464.951,660.019,0.580,0.640,0.470,2,0,7.391,0,0,12,4,0,4,0
10-04 14:45:42,12.214,18.830,68.702,0,0.254,443232256,4657086464,152313856,2863251456,11882,29486,24576,106496,1,9,2884,6046,0.580,0.640,0.470,4,0,487,0,0,12,4,0,4,0
10-04 14:45:43,11.959,21.628,66.158,0,0.254,447041536,4652802048,152313856,2863833088,11524,11764,0,32768,0,8,3366,7010,0.580,0.640,0.470,11,0,365,0,0,12,4,0,4,0
10-04 14:45:44,9.824,12.343,77.834,0,0,575463424,4523884544,152313856,2991710208,6636,6156,0,0,0,0,3499,4855,0.580,0.640,0.470,1,0,173,0,0,14,6,0,4,0
10-04 14:45:45,17.706,9.975,71.820,0.249,0.249,603516928,4495704064,152313856,2991804416,6729,15292,0,335872,0,22,1697,2512,0.620,0.650,0.470,2,0,190,0,0,14,6,0,6,0
10-04 14:45:46,21.266,3.291,74.684,0.759,0,642289664,4456026112,152330240,2992693248,14445,2106,196608,0,13,0,680,752,0.620,0.650,0.470,2,0,0,0,0,14,6,0,6,0
10-04 14:45:47,10.500,4.750,72,12.500,0.250,661184512,4434907136,152686592,2994483200,8195,128238,12288,8531968,1,567,3197,5447,0.620,0.650,0.470,1,0,0,0,0,14,8,0,6,0
10-04 14:45:48,8.291,4.523,72.362,14.573,0.251,666189824,4360093696,153137152,3062304768,15689,5806,0,75223040,0,704,3652,7163,0.620,0.650,0.470,2,0,2,0,0,14,8,0,6,0
10-04 14:45:49,8.906,2.799,73.028,15.267,0,668225536,4356493312,153714688,3063201792,5640,4390,0,8757248,0,738,3889,8081,0.620,0.650,0.470,2,1,0,0,0,14,8,0,6,0
10-04 14:45:50,7.769,4.511,63.409,24.060,0.251,670199808,4353933312,154054656,3063418880,6550,6230,0,81698816,0,888,2565,5226,0.810,0.690,0.490,0,1,0,0,0,14,8,0,6,0
10-04 14:45:51,14.177,4.810,70.127,10.886,0,671281152,4351426560,154472448,3064328192,12036,312876,0,7843840,0,611,4517,11344,0.810,0.690,0.490,1,1,0,0,0,14,8,0,6,0
10-04 14:45:52,10,4.750,71.500,13.750,0,673652736,4347748352,155049984,3065024512,6303,10156,0,10350592,0,817,2387,9370,0.810,0.690,0.490,2,1,0,0,0,14,8,0,6,0
10-04 14:45:53,16.709,4.810,69.114,9.114,0.253,676610048,4343013376,155471872,3066335232,11798,310782,0,7438336,0,562,3930,12614,0.810,0.690,0.490,4,0,0,0,0,14,8,0,6,0
10-04 14:45:54,19.799,5.263,68.170,6.767,0,678035456,4340125696,155807744,3067420672,11358,467946,0,7180288,0,521,5112,14912,0.810,0.690,0.490,2,0,0,0,0,14,8,0,6,0
10-04 14:45:55,13.590,4.872,70.769,10.513,0.256,678551552,4338868224,156282880,3067609088,7446,14282,0,9547776,0,720,4753,10970,0.900,0.710,0.490,2,0,0,0,0,14,8,0,6,0
10-04 14:45:56,21.106,5.276,69.598,3.769,0.251,629923840,4387504128,156315648,3067588608,6229,11330,0,11362304,0,212,1411,1842,0.900,0.710,0.490,2,0,78,0,0,14,6,0,7,0
10-04 14:45:57,23.869,3.015,71.357,1.759,0,611917824,4404830208,156348416,3068211200,7643,2160,0,6172672,0,53,1119,1516,0.900,0.710,0.490,1,1,11,0,0,14,6,0,7,0
10-04 14:45:58,24.242,2.020,72.980,0.758,0,666071040,4350136320,156389376,3068710912,7290,4202,0,7933952,0,85,927,1344,0.900,0.710,0.490,1,0,2,0,0,14,6,0,7,0
10-04 14:45:59,13.065,17.085,67.337,2.010,0.503,605306880,4408881152,156483584,3070615552,8906,17086,0,7045120,0,169,3014,5111,0.900,0.710,0.490,1,1,372,0,0,14,6,0,7,0
10-04 14:46:00,12.374,21.212,66.414,0,0,605265920,4407975936,156499968,3071582208,24243,13354,0,1081344,0,73,3250,5744,1.150,0.760,0.510,4,0,334,0,0,14,6,0,7,0
10-04 14:46:01,40.452,11.809,46.734,0.754,0.251,681803776,4331143168,156504064,3072045056,8476,10106,0,7233536,0,395,3318,3536,1.150,0.760,0.510,2,0,166,0,0,14,8,0,7,0
10-04 14:46:02,44.975,4.523,49.246,1.005,0.251,758722560,4253298688,156512256,3072757760,11004,2160,151552,217088,5,20,958,871,1.150,0.760,0.510,2,0,0,0,0,14,8,0,7,0
10-04 14:46:03,35.101,11.869,53.030,0,0,783298560,4226453504,156520448,3074678784,7304,8452,0,0,0,0,2548,8370,1.150,0.760,0.510,3,0,172,0,0,14,6,0,8,0
