"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000090",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","31 Mar 2020 12:55:28 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
31-03 12:55:28,0.657,0.224,98.999,0.085,0.036,440877056,4689264640,153223168,2835136512,0,0,15466.747,399986.731,0.556,3.539,284.923,337.934,0.730,0.800,0.550,2,0,2.864,0,0,12,3,0,4,0
31-03 12:55:29,10.204,20.153,69.388,0,0.255,440705024,4688826368,153231360,2835333120,8321,2106,24576,106496,1,9,2611,5034,0.750,0.800,0.550,1,0,461,0,0,12,3,0,4,0
31-03 12:55:30,12.911,19.747,67.089,0,0.253,441143296,4687962112,153231360,2835902464,6560,2214,0,32768,0,8,3026,6390,0.750,0.800,0.550,0,0,375,0,0,12,3,0,4,0
31-03 12:55:31,12.091,8.564,79.345,0,0,572178432,4556275712,153231360,2964004864,13797,2160,0,323584,0,15,2569,3591,0.750,0.800,0.550,0,0,83,0,0,14,3,0,4,0
31-03 12:55:32,11.616,15.657,72.475,0,0.253,584183808,4544192512,153235456,2964029440,6670,1944,0,0,0,0,2197,3569,0.750,0.800,0.550,1,0,298,0,0,14,5,0,6,0
31-03 12:55:33,22.556,3.008,73.434,1.003,0,627138560,4500893696,153235456,2964373504,8503,2106,122880,0,7,0,614,716,0.750,0.800,0.550,2,0,0,0,0,14,5,0,6,0
31-03 12:55:34,13.706,3.299,74.365,8.629,0,656556032,4469452800,153436160,2966175744,9573,2160,86016,4952064,7,235,2122,3663,0.770,0.810,0.550,0,1,0,0,0,14,7,0,6,0
31-03 12:55:35,7.848,6.076,71.899,13.924,0.253,661483520,4462964736,153931776,2967216128,6856,2214,0,10510336,0,876,4587,8788,0.770,0.810,0.550,1,0,0,0,0,14,7,0,6,0
31-03 12:55:36,2.764,3.266,68.342,25.377,0.251,663199744,4391878656,154144768,3034767360,16571,2160,0,82259968,0,497,1950,2549,0.770,0.810,0.550,0,2,0,0,0,14,7,0,6,0
31-03 12:55:37,7.125,3.817,69.211,19.847,0,665153536,4389081088,154443776,3035435008,6297,2160,0,52625408,0,993,3929,6342,0.770,0.810,0.550,2,0,0,0,0,14,7,0,6,0
